"start_date","portfolio_value","returns","algo_volatility","beta","sharpe","alpha","gross_leverage","benchmark_period_return","max_drawdown"
"2008-08-01",10128.9,0.012889999999999964,0,0,0,0,0,-0.13713152315163124,0
"2008-08-04",10155.62,0.002637996228613291,0.11507845692132974,-0.08018299225452599,17.00168369604397,0.4773848036029039,0,-0.1451337117844197,0
"2008-08-05",10179.53,0.002354361427465763,0.09528754287272184,-0.06840293931121076,15.76405475285534,0.8158151046351778,0,-0.12208467273100321,0
"2008-08-06",10194.950000000003,0.0015148047110231898,0.08543096070185248,-0.07128647360390689,14.304196266646233,0.7055387442977374,0.9890524230133544,-0.11818617057656777,0
"2008-08-07",10253.630000000005,0.005755790857238348,0.07426474680821188,-0.07001234833123268,17.07012946237617,0.809360311487479,0.9914898431092203,-0.1313179673072976,0
"2008-08-08",10297.580000000005,0.004286286905222902,0.06659932126664614,-0.06514959177053735,18.565475772512052,0.9318635315884372,0,-0.11517680049244239,0
"2008-08-11",10408.150000000005,0.01073747424152079,0.070144260211066,-0.05501152854026899,20.619815691360795,1.2464281899228498,0,-0.10601190069078725,0
"2008-08-12",10282.930000000004,-0.012030956510042717,0.1190156324721067,-0.05828079532308004,7.449369080407111,0.6821515197817827,1.001887594294622,-0.11531359004172093,-0.0120309565
"2008-08-13",10337.650000000007,0.00532144048437585,0.11173708255709189,-0.05744217970541287,8.386486672344308,0.7482733324194949,0,-0.1206483824635799,-0.006773538
"2008-08-14",10419.030000000006,0.007872195324856147,0.10739039946574513,-0.05232323440329503,9.700613143013648,0.8969059069055237,0,-0.11402092880103964,0
"2008-08-15",10457.620000000004,0.0037037996819280013,0.10190027846418086,-0.052028867276158255,10.126553399989664,0.9067573592941481,0,-0.10971205799876871,0
"2008-08-18",10448.940000000006,-0.0008300167724585966,0.09974484782726015,-0.05103360465313286,9.3085179675902,0.8013031679874177,0,-0.12188632788454945,-0.0008300168
"2008-08-19",10385.920000000006,-0.0060312337902218216,0.10464101840508026,-0.05056885541307859,7.073156271731411,0.613138913208409,0,-0.13145475685657604,-0.0068562445
"2008-08-20",10269.310000000005,-0.011227700579245797,0.11712808876029411,-0.059792667453697025,4.142271635439066,0.35073418102791704,1.0255538103338973,-0.12741946515286218,-0.0180069653
"2008-08-21",10364.140000000003,0.009234310776478464,0.1167756145999097,-0.05581614520352554,5.206289791412783,0.492450348470192,0.9907141354709603,-0.12591478011079937,-0.0089389364
"2008-08-22",10364.970000000005,0.00008008382750539321,0.11319509256346977,-0.05693111142794845,5.046429283180155,0.47375009660258416,0,-0.11326174680254408,-0.0088595684
"2008-08-25",10376.420000000002,0.0011046824062199007,0.10969196643659017,-0.05573618978429162,5.050547589556589,0.44742347295408397,0.9940943022738089,-0.13124957253265834,-0.007764673
"2008-08-26",10380.2,0.0003642874902903733,0.1066378950485827,-0.05633704193392549,4.9543972497776165,0.42887897577076606,0.9927380975318392,-0.12871896587100728,-0.0074032141
"2008-08-27",10451,0.006820677828943495,0.10505181517788639,-0.05203282646112337,5.625638760911459,0.5106856881294474,0,-0.12023801381574428,-0.0006330312
"2008-08-28",10456.26,0.0005033011195101156,0.10245873936561328,-0.05276267923119361,5.54150854111294,0.4984856789807012,0.9953597175280646,-0.10956842897202634,-0.0001300487
"2008-08-29",10434.700000000003,-0.0020619227142398594,0.10097690090115324,-0.05161519691931558,5.1100395311687095,0.44477506517898163,1.9708875195261961,-0.11915053689898081,-0.0021917033
"2008-09-02",10385.610000000004,-0.004704495577256492,0.10115837617534455,-0.051392791331116634,4.33630661036614,0.36731094837905415,0.9899148918551723,-0.12461527939265427,-0.006885888
"2008-09-03",10413.390000000003,0.002674854919450935,0.0988809451096024,-0.051147245655740026,4.5396910329341935,0.3804924284463309,0.9948489396824662,-0.12536762191368567,-0.0042294518
"2008-09-04",10432.310000000001,0.0018168915213968024,0.09670754085906476,-0.04980536692415937,4.645579765540285,0.3696912873383587,0.9890484466048269,-0.1516996101497844,-0.0024202448
"2008-09-05",10467.649999999998,0.003387552708843631,0.09480836455749508,-0.04894266517388859,4.909256948666339,0.39192459190485207,1.0000105085668705,-0.14903221393885502,0
"2008-09-08",10365.659999999996,-0.009743352137299358,0.09965492736473343,-0.06059099637550912,3.543242461593766,0.2777221188391552,0.9961275982426593,-0.13145475685657615,-0.0097433521
"2008-09-09",10233.059999999998,-0.012792238989123567,0.10690824451776348,-0.04446423302269231,2.0637276820369927,0.15504139469670558,1.9825467650927489,-0.15723958689556117,-0.0224109518
"2008-09-10",10279.279999999999,0.004516733020230623,0.10547695925691038,-0.042789013401847396,2.4024249228101477,0.1941002789490866,0.9930053466779777,-0.15381984816360028,-0.0179954431
"2008-09-11",10307.929999999998,0.0027871601902078394,0.1037093801062998,-0.04064224526857803,2.5926486972601,0.2196088622638864,1.0007537885880098,-0.14157718350318038,-0.0152584391
"2008-09-12",10348.289999999997,0.003915432099364157,0.10223945358773855,-0.039402006015203966,2.863951983423134,0.24816118744759788,0.9893750561687006,-0.1376102865741058,-0.0114027504
"2008-09-15",10154.269999999997,-0.018748991379252077,0.11544345545239126,-0.004143242892461335,1.1343413250546985,0.12480619393068633,0.9886294140297633,-0.1786471513576363,-0.0299379517
"2008-09-16",10507.489999999996,0.034785366156306605,0.14880735193700098,0.02476342472689546,2.693380244127771,0.43311691449013373,0,-0.1648998016551536,0
"2008-09-17",9896.729999999994,-0.05812615572320338,0.22064332029785552,0.10689724896013796,-0.25028165975972827,0.11677887358974737,0.9954712314067381,-0.20244853293208398,-0.0581261557
"2008-09-18",10268.409999999993,0.03755583915091133,0.24038391774490836,0.14804729737910602,0.934988804562117,0.42340551501155205,0,-0.17878394090691474,-0.0227532931
"2008-09-19",10213.020999999993,-0.005394116518526165,0.23742237853951245,0.13295154082818245,0.7560240373751166,0.32050548961935743,0,-0.15108405717803153,-0.0280246757
"2008-09-22",10395.130999999994,0.01783115887062219,0.23834894944694135,0.1215145759740202,1.255844045036277,0.4438846708624365,0.9984703415474039,-0.17030298885165163,-0.0106932293
"2008-09-23",10019.050999999994,-0.036178476250082865,0.2544438720668366,0.14143639486712736,0.17620536648443927,0.2304583680714496,1.014743811564589,-0.18917994665207571,-0.0464848408
"2008-09-24",10063.642999999996,0.0044507209315535375,0.2512229701130604,0.14224987936723954,0.29125454146094704,0.2519247344700645,0,-0.1865809452157855,-0.0422410109
"2008-09-25",10101.572999999995,0.0037690128713825087,0.2480530269945682,0.1425977845727907,0.38559216245882105,0.2558345167551455,0,-0.17385951713289116,-0.038631205
"2008-09-26",10404.542999999994,0.029992358615831365,0.2558851093506121,0.14703296034425395,1.102869879775879,0.442788086548986,0,-0.173449148485056,-0.0097974873
"2008-09-29",10739.003999999997,0.03214566944458811,0.26411499020621126,0.06484843683258464,1.7905197994821151,0.5732325029325114,0,-0.23821900006839503,0
"2008-09-30",11099.663999999997,0.03358412009158391,0.2721902745224414,0.09887275532043051,2.4363406919610657,0.7879217928319242,0,-0.20668900895971576,0
"2008-10-01",11129.383999999998,0.002677558527897887,0.2689304162331924,0.0988013749924082,2.466875771370753,0.7848523442806481,1.9903599336674884,-0.2062102455372412,0
"2008-10-02",11068.688999999997,-0.005453581258405815,0.26648848314229695,0.10262182646621525,2.3156951974992723,0.7616895476536135,2.0080171192812455,-0.23500444566035184,-0.0054535813
"2008-10-03",11466.891999999993,0.035975624574870246,0.27513045097457933,0.09599781326563336,2.9253618654987252,0.9443590120551709,0.9972257521916146,-0.24533205663087365,0
"2008-10-06",11739.191999999992,0.023746626374435153,0.276276524233298,0.0698679886250571,3.320765213545749,1.0362686468328965,0,-0.28376991997811396,0
"2008-10-07",11782.051999999992,0.003651017889476602,0.27325701905565514,0.06758481241765034,3.3576628444520544,1.0462249584865428,0.9827608976772474,-0.31584706928390704,0
"2008-10-08",11935.380999999992,0.013013777226581568,0.2711861084724502,0.0634205380415209,3.564757020580916,1.0933730359367457,0,-0.3330825524929898,0
"2008-10-09",12064.708999999992,0.010835682581058754,0.26881545333228163,0.04948769208038446,3.730105955386884,1.1173021262295477,0.9866968196249083,-0.379659394022297,0
"2008-10-10",12225.698999999991,0.013343877585443618,0.2668876735689924,0.0463634766998546,3.933898669420939,1.1607874839380146,0,-0.3947062444429249,0
"2008-10-13",12211.818999999992,-0.001135313408255774,0.2644680172836048,0.019811392351730638,3.8708379119673575,1.0559492059912572,0,-0.30681895903153045,-0.0011353134
"2008-10-14",12647.098999999993,0.03564415751658299,0.27093449128602315,0.01616853417158259,4.343349228480985,1.2037256983698694,0,-0.3170781752274131,0
"2008-10-15",12836.138999999992,0.014947301353456564,0.26925098196660346,0.002852520848090026,4.551999085368349,1.2316325631866176,0,-0.38431023869776393,0
