"start_date","portfolio_value","returns","algo_volatility","beta","sharpe","alpha","gross_leverage","benchmark_period_return","max_drawdown"
"2014-08-01",9996.039999999997,-0.0003960000000002765,0,0,0,0,0,-0.0030555699414780424,0
"2014-08-04",9998.219999999998,0.00021808636219946016,0.006893102319725349,0.059757249632499614,-3.2521087491700045,-0.05377870114792834,0,0.00414314568336005,0
"2014-08-05",10007.15,0.0008931589822990605,0.01023619809012204,-0.03136250417943487,5.869426168670032,0.045509437104589365,0,-0.005593246672536134,0
"2014-08-06",10021.539999999999,0.001437971850127101,0.012669102506299266,-0.017589522811938523,10.707363303276473,0.12986982563166746,0.9903837134811617,-0.005282510746284053,0
"2014-08-07",10042.280000000002,0.0020695422060884277,0.015445127743267523,-0.04714705742657147,13.779560605365969,0.18756029431327445,0.9990320923136976,-0.010668600134652206,0
"2014-08-08",10033.880000000003,-0.0008364634326069014,0.017593342520283977,-0.08423388756178535,8.083991458502732,0.14553457543711454,0.9943680809417691,0.0007768398156300371,-0.0008364634
"2014-08-11",10047.620000000003,0.0013693606062659487,0.016770978084222368,-0.07682685763319769,10.208327493939352,0.18173490429806774,0,0.0036511471334610412,0
"2014-08-12",10062.000000000004,0.0014311846984660064,0.016090029165521644,-0.07991037723783681,12.112190605100423,0.20102815753356393,0,0.0022787301258482273,0
"2014-08-13",10067.260000000007,0.0005227588948523012,0.015109145124173155,-0.07572703992284935,12.434112132180122,0.20739575158975174,0.9923345577644755,0.009063131182350359,0
"2014-08-14",10047.320000000009,-0.0019806779600406344,0.01975373941551736,-0.09729207207541977,6.032723077190161,0.153324545894479,0,0.01382774871821435,-0.001980678
"2014-08-15",10056.930000000008,0.0009564739651965654,0.018882439449889023,-0.09854654233565129,6.897798249193715,0.1612369604943337,0,0.01362059143404637,-0.0010260985
"2014-08-18",10045.890000000009,-0.0010977505063671563,0.019464817362716543,-0.11252207692182294,4.949471510614395,0.1485764247381759,0.9818801519825515,0.022114040084934672,-0.0021227226
"2014-08-19",10066.930000000008,0.0020943888495692305,0.020102903330077505,-0.0976015784982979,6.443281696855162,0.18122666806016668,0.9927177401650743,0.02744834015226072,-0.0000327795
"2014-08-20",10058.380000000008,-0.00084931553114994,0.02016173375324496,-0.0991830888906071,5.207336978710369,0.15854151877451006,0.9828709991072113,0.03019317416748679,-0.0008820672
"2014-08-21",10011.450000000008,-0.0046657612856146075,0.02848534118074154,-0.10743182925093454,0.6882448492923648,0.07900666761473778,0,0.03319695478792295,-0.005543713
"2014-08-22",10001.880000000008,-0.0009559054882159628,0.027823548935539115,-0.09624267407770463,0.11946974600659138,0.050857732411358804,0,0.03159148583562099,-0.0064943192
"2014-08-25",10066.680000000008,0.006478781988985992,0.03668032719499954,-0.053203425931526195,2.7035460588219067,0.12789704125032483,0,0.03682220726086305,-0.0000576125
"2014-08-26",10054.000000000011,-0.0012596009806606194,0.036118718235111966,-0.04791682162551158,2.104816250029928,0.10089665335144182,0.9939267953053499,0.03749546843440932,-0.0013171409
"2014-08-27",10074.560000000009,0.0020449572309526208,0.03567061971565792,-0.05600844548823547,2.779447960996759,0.12639149660556462,0,0.037081153866073135,0
"2014-08-28",10101.620000000008,0.0026859733824603224,0.035660166927125904,-0.06671550500506714,3.5902990738940526,0.15840173457134443,0,0.03651147133461108,0
"2014-08-29",10110.210000000006,0.0008503586553442239,0.0347774519667037,-0.06585537245571692,3.799538562638935,0.1629408623436396,0,0.03946346263400513,0
"2014-09-02",10121.440000000004,0.001110758332418193,0.03399729575556523,-0.06787418316148526,4.084301812424189,0.1687716717116208,0.9911988807916656,0.03894556942358518,0
"2014-09-03",10096.540000000003,-0.0024601242510948486,0.034678829489134734,-0.05353103366405186,3.0526874770527552,0.1281106978819057,0,0.03837588689212312,-0.0024601243
"2014-09-04",10049.540000000003,-0.004655060050274647,0.03769328575924272,-0.022084459094715937,1.3947978371375283,0.061034818739737984,0,0.036873996581905155,-0.0071037323
"2014-09-05",10069.480000000003,0.0019841704197406554,0.037327766381524984,-0.011627707459323214,1.8879235908259389,0.07527511520633906,0,0.04153503547568538,-0.0051336569
"2014-09-08",10108.460000000005,0.003871103572379246,0.038244531852401634,-0.03929754825356478,2.7528494183136263,0.11990519471436518,0.9865835151942034,0.03884199078150119,-0.0012824262
"2014-09-09",10106.250000000005,-0.00021862875254975792,0.037552215133622974,-0.02704384459207244,2.6454255599844223,0.10743457120506046,0.9882577612863321,0.03226474700916704,-0.0015007746
"2014-09-10",10136.070000000009,0.0029506493506496804,0.03763985523585678,-0.015899460684138608,3.2505310984358835,0.12747600850046523,0,0.036148946087317,0
"2014-09-11",10180.95000000001,0.004427751584193971,0.038745427746247806,-0.016743895995272106,4.0419273856308235,0.16198606738275378,0,0.037340100471283,0
"2014-09-12",10200.80000000001,0.0019497198198596736,0.03826568210428434,-0.029860161805576546,4.384180181499826,0.1755728650741353,0.9987197082581748,0.0312807499093688,0
"2014-09-15",10175.040000000012,-0.002525292133950119,0.038706956472114105,-0.021060022270684993,3.664037329049935,0.14702571590794403,0,0.03050908902584304,-0.0025252921
"2014-09-16",10162.940000000013,-0.0011891845142622075,0.038393622396000866,-0.03615384386025719,3.3345880304919033,0.13882295254843974,0.9849138143096373,0.03827230825003891,-0.0037114736
"2014-09-17",10208.360000000011,0.004469179194209372,0.03934240274688872,-0.03523703742870464,4.023027997174916,0.16884139096188322,0,0.03967061991817311,0
"2014-09-18",10233.970000000008,0.0025087281404649634,0.03907857656871729,-0.023528230940244265,4.406878171912946,0.17999143135427512,1.9839954582630186,0.04521207726966714,0
"2014-09-19",10213.58000000001,-0.0019923841871724835,0.039163372820275724,0.001984137959334855,3.9054078818438125,0.1523911346500806,0,0.039411673312963025,-0.0019923842
"2014-09-22",10223.040000000012,0.0009262178393864772,0.03860908370361201,-0.0015576774362252178,4.019362105465541,0.15552543167092436,0,0.03138432855145279,-0.0010680117
"2014-09-23",10249.760000000013,0.0026137039471625986,0.03842447146892172,-0.01639565571349255,4.392803999060068,0.17164977627956343,0.9975033561761435,0.025480345952664685,0
"2014-09-24",10205.500000000013,-0.004318149888387647,0.040019094946079185,-0.053625671098814054,3.391209803129098,0.14760058497421297,0.9959012297290665,0.03350769071417492,-0.0043181499
"2014-09-25",10199.970000000012,-0.0005418646808094309,0.03958440266576235,-0.025888494831249723,3.2520900825514722,0.13162457233868247,0.9834087747316892,0.016831529338650508,-0.0048576747
"2014-09-26",10211.920000000013,0.0011715720732512658,0.03910879352880647,-0.020869768023949825,3.398075837172526,0.13621279452613427,0.9874107905271475,0.024910663421202628,-0.0036917938
"2014-09-29",10215.480000000012,0.0003486122100446817,0.038619382021358103,-0.020430852621406488,3.412690629868429,0.13473670493958823,0.9887053765461817,0.023046247863690583,-0.0033444686
"2014-09-30",10238.330000000016,0.0022368014033607793,0.038375804448371305,-0.024515817181411177,3.7023018420831924,0.14513625471965053,0.9786312806873761,0.020353203169506617,-0.0011151481
"2014-10-01",10245.940000000017,0.0007432852818770805,0.03791868681217745,-0.022960577796576245,3.7746731913077864,0.1441040001008662,0,0.006525454451292267,-0.0003726917
