"start_date","portfolio_value","returns","algo_volatility","beta","sharpe","alpha","gross_leverage","benchmark_period_return","max_drawdown"
"2017-01-03",10003.010000000002,0.0003010000000002037,0,0,0,0,0,0.007649979868474155,0
"2017-01-04",10012.330000000004,0.0009317195524148757,0.007079809416825335,-0.37084350132316346,21.938819883367486,0.790762220508172,0.991419579658281,0.013644700934997811,0
"2017-01-05",10006.370000000003,-0.0005952660369765024,0.012181008497981241,0.14032049299328586,4.395867165326637,-0.09738270121417796,0,0.012839439896211058,-0.000595266
"2017-01-06",10019.630000000001,0.0013251558757070142,0.01330091523744888,0.12475726679069629,9.295931102098152,-0.005117324335007433,0,0.016463114570751447,0
"2017-01-09",10069.800000000001,0.005007170923477221,0.034070402666554846,-0.25832635532871556,10.310325102257163,0.5215947027737878,0,0.013107860242473235,0
"2017-01-10",10044.54,-0.002508490734672011,0.03960120822182025,-0.1470713952435201,4.7315264046588,0.26817916049008017,0,0.013107860242473235,-0.0025084907
"2017-01-11",10076.68,0.0031997483209783044,0.039039272763364746,-0.13139314225328752,7.064613270467009,0.35104322986588565,0,0.015971010602603863,0
"2017-01-12",10093.82,0.0017009570612542442,0.036303294410710694,-0.13056237504641563,8.123307983359473,0.3500041483771142,0,0.013421017313112626,0
"2017-01-13",10089.419999999998,-0.00043591028966253166,0.03500601383800514,-0.13818283771681517,7.139640976752396,0.31064960769005173,0,0.0157473269807189,-0.0004359103
"2017-01-17",10125.82,0.0036077395925634436,0.03552058461873771,-0.2042858564686478,8.892093834331375,0.37850276689960366,0,0.012168389030555504,0
"2017-01-18",10180.089999999998,0.005359565941326097,0.03901031958324755,-0.17574768048161618,10.508022166691681,0.46781748608359963,0.9783862421648533,0.014405225249407572,0
"2017-01-19",10189.32,0.0009066717484817309,0.03734093630965396,-0.12958812641803538,10.572881670100587,0.42385244688461465,0,0.010647340401735983,0
"2017-01-20",10181.880000000001,-0.0007301763022457524,0.03715392068683671,-0.1594777221053787,9.427747514803443,0.3946374049603107,0.995876007181385,0.014360488525030357,-0.0007301763
"2017-01-23",10193.260000000002,0.001117671785564259,0.03571502464425338,-0.14290228177938183,9.670328869375776,0.375592657841024,1.00008240739469,0.011721021786784913,0
"2017-01-24",10230.44,0.0036475082554549244,0.03565883307204255,-0.06613359964390708,10.758319064410323,0.40380441714609105,0.9767116565856405,0.01820784682145571,0
"2017-01-25",10228.920000000002,-0.00014857620982075233,0.03508212483183392,-0.09774973293927895,10.185021890302549,0.39859455239978375,0.9892305346018929,0.02702098152373278,-0.0001485762
"2017-01-26",10242.150000000003,0.001293391677713911,0.03397150401178052,-0.09400564927596965,10.463666064526317,0.39137542380944634,0.9907431545134565,0.02594730013868385,0
