"date_time","price","quantity","symbol"
"Mon, 11 Jan 2021 13:34:00 GMT",293.439,17,"GS"
"Mon, 11 Jan 2021 13:34:00 GMT",137.55,-36,"JPM"
"Mon, 11 Jan 2021 13:47:00 GMT",141.9,35,"PEP"
"Mon, 11 Jan 2021 13:47:00 GMT",50.015,-101,"KO"
"Mon, 11 Jan 2021 14:47:00 GMT",293.395,-17,"GS"
"Mon, 11 Jan 2021 14:47:00 GMT",137.715,36,"JPM"
"Mon, 11 Jan 2021 15:26:00 GMT",142.124,35,"PEP"
"Mon, 11 Jan 2021 15:26:00 GMT",50.194,-100,"KO"
"Tue, 12 Jan 2021 09:33:00 GMT",141.71,-35,"PEP"
"Tue, 12 Jan 2021 09:33:00 GMT",49.96,100,"KO"
"Tue, 12 Jan 2021 09:39:00 GMT",141.16,35,"PEP"
"Tue, 12 Jan 2021 09:39:00 GMT",50.145,-101,"KO"
"Tue, 12 Jan 2021 09:41:00 GMT",299.136,-17,"GS"
"Tue, 12 Jan 2021 09:41:00 GMT",139.24,36,"JPM"
"Tue, 12 Jan 2021 09:45:00 GMT",141.035,1,"PEP"
"Tue, 12 Jan 2021 09:49:00 GMT",297.96,17,"GS"
"Tue, 12 Jan 2021 09:49:00 GMT",139.81,-36,"JPM"
"Tue, 12 Jan 2021 10:05:00 GMT",297.44,17,"GS"
"Tue, 12 Jan 2021 10:05:00 GMT",140.22,-36,"JPM"
"Tue, 12 Jan 2021 10:26:00 GMT",299.69,-17,"GS"
"Tue, 12 Jan 2021 10:26:00 GMT",140.695,36,"JPM"
"Tue, 12 Jan 2021 10:36:00 GMT",140.98,-36,"PEP"
"Tue, 12 Jan 2021 10:36:00 GMT",50.135,101,"KO"
"Tue, 12 Jan 2021 13:07:00 GMT",139.52,36,"PEP"
"Tue, 12 Jan 2021 13:07:00 GMT",49.95,-102,"KO"
"Tue, 12 Jan 2021 13:35:00 GMT",140.44,-36,"PEP"
"Tue, 12 Jan 2021 13:35:00 GMT",50.115,102,"KO"
"Tue, 12 Jan 2021 15:44:00 GMT",302.01,-16,"GS"
"Tue, 12 Jan 2021 15:44:00 GMT",140.17,36,"JPM"
"Wed, 13 Jan 2021 09:32:00 GMT",141.55,-36,"PEP"
"Wed, 13 Jan 2021 09:32:00 GMT",50.029,102,"KO"
"Wed, 13 Jan 2021 09:36:00 GMT",299.631,16,"GS"
"Wed, 13 Jan 2021 09:36:00 GMT",139.34,-36,"JPM"
"Wed, 13 Jan 2021 09:44:00 GMT",142.09,36,"PEP"
"Wed, 13 Jan 2021 09:44:00 GMT",50.261,-102,"KO"
"Wed, 13 Jan 2021 09:53:00 GMT",300.33,-17,"GS"
"Wed, 13 Jan 2021 09:53:00 GMT",138.5,36,"JPM"
"Wed, 13 Jan 2021 10:08:00 GMT",141.68,-36,"PEP"
"Wed, 13 Jan 2021 10:08:00 GMT",50.05,102,"KO"
"Wed, 13 Jan 2021 10:17:00 GMT",142.09,36,"PEP"
"Wed, 13 Jan 2021 10:17:00 GMT",50.219,-102,"KO"
"Wed, 13 Jan 2021 10:30:00 GMT",142.16,-36,"PEP"
"Wed, 13 Jan 2021 10:30:00 GMT",50.16,102,"KO"
"Wed, 13 Jan 2021 10:36:00 GMT",301.219,17,"GS"
"Wed, 13 Jan 2021 10:36:00 GMT",138.81,-36,"JPM"
"Wed, 13 Jan 2021 11:40:00 GMT",142.432,36,"PEP"
"Wed, 13 Jan 2021 11:40:00 GMT",50.139,-102,"KO"
"Wed, 13 Jan 2021 12:35:00 GMT",142.789,-35,"PEP"
"Wed, 13 Jan 2021 12:35:00 GMT",50.1,102,"KO"
"Wed, 13 Jan 2021 12:45:00 GMT",142.92,35,"PEP"
"Wed, 13 Jan 2021 12:45:00 GMT",50.232,-102,"KO"
"Wed, 13 Jan 2021 14:01:00 GMT",303.36,16,"GS"
"Wed, 13 Jan 2021 14:01:00 GMT",140.13,-36,"JPM"
"Wed, 13 Jan 2021 14:22:00 GMT",303.12,-16,"GS"
"Wed, 13 Jan 2021 14:22:00 GMT",139.962,36,"JPM"
"Wed, 13 Jan 2021 15:31:00 GMT",143.08,-35,"PEP"
"Wed, 13 Jan 2021 15:31:00 GMT",50.264,101,"KO"
"Wed, 13 Jan 2021 15:42:00 GMT",143.009,35,"PEP"
"Wed, 13 Jan 2021 15:42:00 GMT",50.284,-101,"KO"
"Wed, 13 Jan 2021 15:56:00 GMT",302.96,16,"GS"
"Wed, 13 Jan 2021 15:56:00 GMT",140.567,-36,"JPM"
"Thu, 14 Jan 2021 09:33:00 GMT",305.537,-16,"GS"
"Thu, 14 Jan 2021 09:33:00 GMT",140.35,36,"JPM"
"Thu, 14 Jan 2021 09:41:00 GMT",141.15,36,"PEP"
"Thu, 14 Jan 2021 09:41:00 GMT",49.91,-102,"KO"
"Thu, 14 Jan 2021 09:42:00 GMT",49.88,-1,"KO"
"Thu, 14 Jan 2021 09:55:00 GMT",304.148,16,"GS"
"Thu, 14 Jan 2021 09:55:00 GMT",142.04,-36,"JPM"
"Thu, 14 Jan 2021 09:57:00 GMT",141.75,-36,"PEP"
"Thu, 14 Jan 2021 09:57:00 GMT",49.958,103,"KO"
"Thu, 14 Jan 2021 10:16:00 GMT",141.42,-36,"PEP"
"Thu, 14 Jan 2021 10:16:00 GMT",49.68,103,"KO"
"Thu, 14 Jan 2021 10:52:00 GMT",304.13,-16,"GS"
"Thu, 14 Jan 2021 10:52:00 GMT",141.69,36,"JPM"
"Thu, 14 Jan 2021 11:29:00 GMT",142.13,36,"PEP"
"Thu, 14 Jan 2021 11:29:00 GMT",49.778,-103,"KO"
"Thu, 14 Jan 2021 11:57:00 GMT",142.02,-36,"PEP"
"Thu, 14 Jan 2021 11:57:00 GMT",49.415,104,"KO"
"Thu, 14 Jan 2021 12:44:00 GMT",141.86,36,"PEP"
"Thu, 14 Jan 2021 12:44:00 GMT",49.46,-104,"KO"
"Fri, 15 Jan 2021 09:32:00 GMT",302,-17,"GS"
"Fri, 15 Jan 2021 09:32:00 GMT",139.425,37,"JPM"
"Fri, 15 Jan 2021 09:39:00 GMT",141.12,-36,"PEP"
"Fri, 15 Jan 2021 09:39:00 GMT",48.88,105,"KO"
"Fri, 15 Jan 2021 09:43:00 GMT",303.18,34,"GS"
"Fri, 15 Jan 2021 09:43:00 GMT",141.42,-73,"JPM"
"Fri, 15 Jan 2021 09:53:00 GMT",48.84,1,"KO"
"Fri, 15 Jan 2021 10:02:00 GMT",299.93,-17,"GS"
"Fri, 15 Jan 2021 10:02:00 GMT",138.997,36,"JPM"
"Fri, 15 Jan 2021 11:02:00 GMT",140.83,36,"PEP"
"Fri, 15 Jan 2021 11:02:00 GMT",48.665,-106,"KO"
"Fri, 15 Jan 2021 12:28:00 GMT",302.11,17,"GS"
"Fri, 15 Jan 2021 12:28:00 GMT",139.8,-37,"JPM"
"Fri, 15 Jan 2021 13:05:00 GMT",303.12,-17,"GS"
"Fri, 15 Jan 2021 13:05:00 GMT",139.875,37,"JPM"
"Fri, 15 Jan 2021 13:46:00 GMT",304.735,-17,"GS"
"Fri, 15 Jan 2021 13:46:00 GMT",139.706,37,"JPM"
"Fri, 15 Jan 2021 14:31:00 GMT",303.81,17,"GS"
"Fri, 15 Jan 2021 14:31:00 GMT",139.56,-37,"JPM"
"Fri, 15 Jan 2021 15:17:00 GMT",302.375,17,"GS"
"Fri, 15 Jan 2021 15:17:00 GMT",139.6,-37,"JPM"
"Fri, 15 Jan 2021 15:56:00 GMT",300.45,-17,"GS"
"Fri, 15 Jan 2021 15:56:00 GMT",138.55,37,"JPM"
"Tue, 19 Jan 2021 09:35:00 GMT",142.048,-36,"PEP"
"Tue, 19 Jan 2021 09:35:00 GMT",48.488,107,"KO"
"Tue, 19 Jan 2021 09:48:00 GMT",298.75,17,"GS"
"Tue, 19 Jan 2021 09:48:00 GMT",139.24,-37,"JPM"
"Tue, 19 Jan 2021 10:02:00 GMT",298.22,-17,"GS"
"Tue, 19 Jan 2021 10:02:00 GMT",138.152,37,"JPM"
"Tue, 19 Jan 2021 11:35:00 GMT",141.72,36,"PEP"
"Tue, 19 Jan 2021 11:35:00 GMT",48.335,-107,"KO"
"Tue, 19 Jan 2021 15:33:00 GMT",142.14,36,"PEP"
"Tue, 19 Jan 2021 15:33:00 GMT",48.465,-107,"KO"
"Tue, 19 Jan 2021 15:44:00 GMT",142.27,-36,"PEP"
"Tue, 19 Jan 2021 15:44:00 GMT",48.43,107,"KO"
"Wed, 20 Jan 2021 09:32:00 GMT",141.211,36,"PEP"
"Wed, 20 Jan 2021 09:32:00 GMT",48.509,-107,"KO"
"Wed, 20 Jan 2021 09:34:00 GMT",140.63,1,"PEP"
"Wed, 20 Jan 2021 09:35:00 GMT",297.25,-17,"GS"
"Wed, 20 Jan 2021 09:35:00 GMT",137.815,37,"JPM"
"Wed, 20 Jan 2021 09:38:00 GMT",48.475,-1,"KO"
"Wed, 20 Jan 2021 09:42:00 GMT",136.548,1,"JPM"
"Wed, 20 Jan 2021 09:56:00 GMT",292.71,17,"GS"
"Wed, 20 Jan 2021 09:56:00 GMT",137.07,-38,"JPM"
"Wed, 20 Jan 2021 10:21:00 GMT",140.793,-37,"PEP"
"Wed, 20 Jan 2021 10:21:00 GMT",48.41,108,"KO"
"Wed, 20 Jan 2021 14:22:00 GMT",140.876,37,"PEP"
"Wed, 20 Jan 2021 14:22:00 GMT",48.505,-108,"KO"
"Wed, 20 Jan 2021 14:56:00 GMT",141.04,-37,"PEP"
"Wed, 20 Jan 2021 14:56:00 GMT",48.559,108,"KO"
"Wed, 20 Jan 2021 15:51:00 GMT",290.8,-18,"GS"
"Wed, 20 Jan 2021 15:51:00 GMT",135.885,38,"JPM"
"Thu, 21 Jan 2021 09:32:00 GMT",139.5,37,"PEP"
"Thu, 21 Jan 2021 09:32:00 GMT",48.62,-107,"KO"
"Thu, 21 Jan 2021 09:58:00 GMT",289.76,18,"GS"
"Thu, 21 Jan 2021 09:58:00 GMT",135.264,-38,"JPM"
"Thu, 21 Jan 2021 10:22:00 GMT",139.58,-37,"PEP"
"Thu, 21 Jan 2021 10:22:00 GMT",48.66,107,"KO"
"Thu, 21 Jan 2021 11:25:00 GMT",139.38,37,"PEP"
"Thu, 21 Jan 2021 11:25:00 GMT",48.847,-107,"KO"
"Thu, 21 Jan 2021 12:13:00 GMT",289.431,18,"GS"
"Thu, 21 Jan 2021 12:13:00 GMT",134.45,-38,"JPM"
"Thu, 21 Jan 2021 12:32:00 GMT",139.58,-37,"PEP"
"Thu, 21 Jan 2021 12:32:00 GMT",48.92,107,"KO"
"Thu, 21 Jan 2021 12:58:00 GMT",139.9,-37,"PEP"
"Thu, 21 Jan 2021 12:58:00 GMT",48.877,107,"KO"
"Thu, 21 Jan 2021 13:12:00 GMT",139.72,37,"PEP"
"Thu, 21 Jan 2021 13:12:00 GMT",48.93,-107,"KO"
"Thu, 21 Jan 2021 14:19:00 GMT",290.35,-18,"GS"
"Thu, 21 Jan 2021 14:19:00 GMT",135.206,38,"JPM"
"Thu, 21 Jan 2021 15:59:00 GMT",139.62,37,"PEP"
"Thu, 21 Jan 2021 15:59:00 GMT",48.96,-106,"KO"
"Fri, 22 Jan 2021 09:33:00 GMT",139.405,-37,"PEP"
"Fri, 22 Jan 2021 09:33:00 GMT",48.889,106,"KO"
"Fri, 22 Jan 2021 09:35:00 GMT",287.68,-18,"GS"
"Fri, 22 Jan 2021 09:35:00 GMT",133.046,39,"JPM"
"Fri, 22 Jan 2021 10:19:00 GMT",288.36,18,"GS"
"Fri, 22 Jan 2021 10:19:00 GMT",134.005,-39,"JPM"
"Fri, 22 Jan 2021 13:12:00 GMT",139.168,37,"PEP"
"Fri, 22 Jan 2021 13:12:00 GMT",48.72,-107,"KO"
"Fri, 22 Jan 2021 13:16:00 GMT",288.95,-18,"GS"
"Fri, 22 Jan 2021 13:16:00 GMT",133.91,39,"JPM"
"Fri, 22 Jan 2021 13:58:00 GMT",288.8,18,"GS"
"Fri, 22 Jan 2021 13:58:00 GMT",134.08,-39,"JPM"
"Fri, 22 Jan 2021 14:21:00 GMT",138.99,-37,"PEP"
"Fri, 22 Jan 2021 14:21:00 GMT",48.692,107,"KO"
"Mon, 25 Jan 2021 09:32:00 GMT",285.33,18,"GS"
"Mon, 25 Jan 2021 09:32:00 GMT",132.82,-39,"JPM"
"Mon, 25 Jan 2021 09:41:00 GMT",283.421,-18,"GS"
"Mon, 25 Jan 2021 09:41:00 GMT",131.66,39,"JPM"
"Mon, 25 Jan 2021 10:10:00 GMT",138.63,-38,"PEP"
"Mon, 25 Jan 2021 10:10:00 GMT",48.36,108,"KO"
"Mon, 25 Jan 2021 10:32:00 GMT",139.17,38,"PEP"
"Mon, 25 Jan 2021 10:32:00 GMT",48.59,-108,"KO"
"Mon, 25 Jan 2021 11:07:00 GMT",278.43,18,"GS"
"Mon, 25 Jan 2021 11:07:00 GMT",130.36,-40,"JPM"
"Mon, 25 Jan 2021 11:27:00 GMT",279.61,-18,"GS"
"Mon, 25 Jan 2021 11:27:00 GMT",130.38,40,"JPM"
"Mon, 25 Jan 2021 12:52:00 GMT",280.138,18,"GS"
"Mon, 25 Jan 2021 12:52:00 GMT",131.484,-40,"JPM"
"Mon, 25 Jan 2021 13:31:00 GMT",282.595,-18,"GS"
"Mon, 25 Jan 2021 13:31:00 GMT",132.16,40,"JPM"
"Mon, 25 Jan 2021 14:53:00 GMT",281.49,18,"GS"
"Mon, 25 Jan 2021 14:53:00 GMT",132.03,-40,"JPM"
"Mon, 25 Jan 2021 15:19:00 GMT",282.22,-18,"GS"
"Mon, 25 Jan 2021 15:19:00 GMT",132.191,40,"JPM"
"Tue, 26 Jan 2021 10:13:00 GMT",140.35,37,"PEP"
"Tue, 26 Jan 2021 10:13:00 GMT",48.98,-107,"KO"
"Tue, 26 Jan 2021 10:31:00 GMT",140.885,-37,"PEP"
"Tue, 26 Jan 2021 10:31:00 GMT",48.985,107,"KO"
"Wed, 27 Jan 2021 09:32:00 GMT",141.515,-37,"PEP"
"Wed, 27 Jan 2021 09:32:00 GMT",49,107,"KO"
"Wed, 27 Jan 2021 09:34:00 GMT",49.04,1,"KO"
"Wed, 27 Jan 2021 10:26:00 GMT",139.89,37,"PEP"
"Wed, 27 Jan 2021 10:26:00 GMT",48.53,-108,"KO"
"Wed, 27 Jan 2021 13:02:00 GMT",138.63,38,"PEP"
"Wed, 27 Jan 2021 13:02:00 GMT",48.77,-108,"KO"
"Wed, 27 Jan 2021 13:37:00 GMT",138.6,-38,"PEP"
"Wed, 27 Jan 2021 13:37:00 GMT",48.62,108,"KO"
"Wed, 27 Jan 2021 15:48:00 GMT",137.879,-38,"PEP"
"Wed, 27 Jan 2021 15:48:00 GMT",48.325,110,"KO"
"Wed, 27 Jan 2021 15:53:00 GMT",138.07,38,"PEP"
"Wed, 27 Jan 2021 15:53:00 GMT",48.45,-110,"KO"
"Thu, 28 Jan 2021 09:32:00 GMT",274.19,19,"GS"
